요양기관명,종별코드명,시도코드명,주소,x좌표,y좌표
파크사이드재활의학병원,병원,부산,부산광역시 남구 유엔평화로125번길 11-10 (대연동),129.0971432,35.125183
파티마여성병원,병원,대구,대구광역시 수성구 달구벌대로 3119 (시지동),128.6983524,35.8428167
팔팔병원,병원,서울,서울특별시 중랑구 동일로 679 (면목동),127.0796941,37.5909515
평안한사랑병원,병원,경기,경기도 오산시 수목원로 606 오산세교CL타워 6층 (세교동),127.0422336,37.185912
평촌우리병원,병원,경기,경기도 안양시 동안구 관악대로 221 지하2~지상7층 (비산동),126.9476569,37.4010769
평촌중앙병원,병원,경기,"경기도 안양시 동안구 평촌대로223번길 49 아트타워빌딩 3층, 4층 (호계동)",126.9530776,37.3903589
평택21세기병원,병원,경기,경기도 평택시 중앙로 288 (합정동),127.1144865,36.9902785
평택비전병원,병원,경기,경기도 평택시 비전4로 47 (비전동),127.1145754,37.0024639
평택우리병원,병원,경기,"경기도 평택시 비전5로 20-18 가로수빌딩 1~4층 1층(102호),2층~4층호 (비전동)",,
포미즈여성병원,병원,서울,"서울특별시 양천구 공항대로 610 (목동, 정종일산부인과)",126.8723522,37.5467929
포항재활의학병원,병원,경북,경상북도 포항시 북구 포스코대로 271-1  (죽도동),129.3546212,36.0214187
푸른병원,병원,대구,대구광역시 중구 태평로 102 (태평로3가),128.5889796,35.8759231
푸른사랑병원,병원,강원,강원도 영월군 영월읍 중앙로 10,128.4650393,37.1833275
프라임병원,병원,부산,부산광역시 사하구 낙동남로 1410 (하단동),128.9658521,35.1058783
플러스병원,병원,인천,인천광역시 연수구 컨벤시아대로130번길 14  5~8층 (송도동),126.6448464,37.3929005
플러스아이미코병원,병원,전남,전라남도 순천시 신월큰길 7-0  (조례동),127.520347,34.960469
핑크힐병원,병원,서울,서울특별시 강서구 양천로 712 (염창동),126.8748085,37.5493061
하나병원,병원,부산,부산광역시 사하구 다대로 311 (장림동),128.9769625,35.0744833
하나병원,병원,경남,경상남도 창원시 마산합포구 합포로 110 (오동동),128.5819088,35.2080609
하나성심병원,병원,전북,전라북도 부안군 부안읍 낭주길 3-0  1동 1층 1호 (하나성심병원),126.7376514,35.7292727
하나소아청소년과병원,병원,경기,"경기도 남양주시 늘을1로16번길 25 성보빌딩 4층, 10층층 (호평동)",127.242887,37.6540512
하나아동병원,병원,광주,광주광역시 광산구 임방울대로 784 (월계동),126.8441774,35.2173193
하나이비인후과병원,병원,서울,"서울특별시 강남구 역삼로 245 (역삼동, 지하2층일부 1층일부 2층~6층)",127.0429907,37.4979011
하나이비인후과병원,병원,울산,울산광역시 남구 삼산로 139 (달동),129.3223953,35.5364418
하남SD병원,병원,경기,경기도 하남시 덕풍공원로 41 (덕풍동),127.1981258,37.5397677
하늘병원,병원,서울,서울특별시 동대문구 천호대로 317 하늘병원 (답십리동),127.0556475,37.5651838
하늘빛재활의학병원,병원,경기,"경기도 안양시 동안구 흥안대로94번길 68 3층 ,106~107호 (호계동, 양우 내안애 팰리스)",126.9569379,37.3664901
하동병원,병원,경남,경상남도 하동군 하동읍 화심길 25 (),127.7383255,35.0826107
하이병원,병원,경기,경기도 부천시 계남로 310 (중동),126.7817394,37.5031608
하이본병원,병원,울산,울산광역시 남구 돋질로 228 2~7층 (달동),,
학교법인 건양교육재단 건양대학교부여병원,병원,충남,충청남도 부여군 부여읍 계백로 200 (),126.9017016,36.2755745
학교법인대진교육재단 제인병원,병원,서울,서울특별시 성동구 광나루로 243 (송정동),127.0569539,37.5494673
한가람병원,병원,대구,대구광역시 동구 해동로 101 (지저동),128.6416741,35.890464
한강수병원,병원,서울,서울특별시 영등포구 영등포로 83 한강수병원 (양평동1가),126.8909293,37.522415
한강아이제일병원,병원,경기,"경기도 김포시 김포한강11로 133 중앙프라자 2,3,5층 (운양동)",126.6813653,37.6457718
한강연세병원,병원,경기,"경기도 김포시 김포한강11로 312 리엔포레2차 137~147,201~09호 (운양동)",,
한국보훈복지의료공단 인천보훈병원,병원,인천,"인천광역시 미추홀구 인주대로 138 인천보훈병원 지(1,2),1~7층 (용현동)",126.6526025,37.455702
한나여성아이병원,병원,부산,부산광역시 수영구 황령대로481번길 7 (남천동),129.1070253,35.1391953
한독병원,병원,경기,경기도 수원시 팔달구 경수대로 487 (인계동),127.0272625,37.2695896
한마음병원,병원,인천,인천광역시 계양구 계양대로 51 한마음병원 (작전동),126.7221046,37.5283715
한마음병원,병원,강원,강원도 동해시 중앙로 210 210,,
한마음병원,병원,광주,"광주광역시 광산구 송도로 160 3,4층 (도산동)",126.792921,35.1288242
한미병원,병원,대구,대구광역시 달서구 이곡동로 66 (이곡동),128.5113746,35.8548248
한빛병원,병원,부산,"부산광역시 부산진구 범일로 177 지하1, 10~14층 (범천동, 스카이오션빌딩)",129.0589004,35.1458009
한빛아동병원,병원,경북,경상북도 경주시 용담로 34  (황성동),129.2176972,35.8620832
한빛여성병원,병원,경기,경기도 안산시 단원구 광덕동로 53 (고잔동),126.83226,37.3091291
한사랑내과병원,병원,부산,부산광역시 북구 만덕대로 38 (덕천동),129.0090884,35.2107623
한사랑병원,병원,광주,광주광역시 광산구 임방울대로 128 (운남동),126.8179582,35.1726294
한성병원,병원,대구,대구광역시 북구 칠성남로30길 28 (칠성동2가),128.5978627,35.8762446
한성병원,병원,경기,경기도 안양시 동안구 경수대로 525 (호계동),126.9575716,37.3695929
한솔병원,병원,서울,서울특별시 송파구 송파대로 445 한솔병원 (석촌동),127.1059124,37.5060777
한솔병원,병원,대구,대구광역시 달성군 다사읍 달구벌대로 895 (),128.4668893,35.8569961
한신병원,병원,대구,대구광역시 서구 서대구로 60 (내당동),128.5566076,35.8633601
한양류마디병원,병원,부산,부산광역시 연제구 과정로 272 (연산동),129.0977103,35.188271
한양병원,병원,전북,전라북도 전주시 완산구 장승배기로 204 (평화동1가),127.1351652,35.796151
한영한마음아동병원,병원,대구,대구광역시 남구 월배로 468 (대명동),128.5559683,35.8346274
한일병원,병원,광주,"광주광역시 남구 봉선중앙로 137 (주월동, 한일병원)",126.9103484,35.1333207
함양성심병원,병원,경남,경상남도 함양군 함양읍 고운로 70 (),127.729213,35.520467
함열중앙병원,병원,전북,전라북도 익산시 함열읍 함열1길 29 (),126.9580934,36.0783862
합천고려병원,병원,경남,경상남도 합천군 대양면 대야로 737-20 (대양면),128.161281,35.5530403
항사랑병원,병원,울산,울산광역시 남구 번영로 92 (달동),129.3299588,35.5338316
항스퀘어 병원,병원,부산,부산광역시 사하구 다대로 251 (장림동),128.9776548,35.0799238
항플러스병원,병원,부산,부산광역시 사하구 낙동남로 1394 (하단동),128.9640494,35.1058693
해군포항병원,병원,경북,경상북도 포항시 남구 오천읍 충무로 70 (),129.4182919,35.9751684
해군해양의료원,병원,경남,경상남도 창원시 진해구 진해대로963번길 35 (자은동),128.7129153,35.1463306
해남한국병원,병원,전남,전라남도 해남군 해남읍 중앙2로 123 (),126.595716,34.5669326
해븐리병원,병원,경기,"경기도 고양시 일산동구 중산로 117 (중산동, 성도빌딩,지하1층일부,1층일부,3층,4층)",126.7810874,37.6825551
해성병원,병원,경기,경기도 수원시 팔달구 경수대로 542 (인계동),127.0299775,37.2741204
해온병원,병원,광주,광주광역시 북구 하서로 356 1~3층 (양산동),,
해운대나눔과행복병원,병원,부산,"부산광역시 해운대구 좌동순환로 502 1층일부, 3~9층 (중동)",129.1690227,35.1660473
해운대푸른바다어린이병원,병원,부산,"부산광역시 해운대구 좌동순환로 505 센트럴메디타워, 11층일부,12.13층 (중동)",129.1682073,35.165667
해피아이병원,병원,대구,대구광역시 북구 팔거천동로 213 3층~6층 (동천동),128.5577397,35.94299517
해피아이병원,병원,대구,대구광역시 북구 팔거천동로 213 3층~6층 (동천동),128.5577491,35.9429835
햇빛병원,병원,서울,서울특별시 강북구 도봉로 74 (미아동),127.0302959,37.6157812
햇살병원,병원,경기,경기도 하남시 신평로 51 (신장동),127.2046294,37.5384705
햇살아동병원,병원,울산,울산광역시 울주군 범서읍 천상중앙길 80 (),129.2277417,35.5630792
행복한 병원,병원,대구,대구광역시 달성군 유가읍 테크노순환로12길 4 5~6층,128.4706272,35.6932874
행복한병원,병원,경남,경상남도 밀양시 하남읍 수산중앙로 56-2 (하남읍),128.7115164,35.3746457
행복한어린이병원,병원,부산,부산광역시 강서구 명지국제1로 25 우진메디컬프라 8~10층 (명지동),128.9697485,35.0804772
행복한외과병원,병원,경기,"경기도 구리시 검배로 78 (수택동, 행복한외과)",127.1468014,37.5954087
허&리병원,병원,경남,"경상남도 창원시 의창구 지귀로 6 (봉곡동, 1,2,3,5,6층)",128.648916,35.2439527
허리나은병원,병원,서울,서울특별시 강동구 천호대로 1012 (성내동),127.1241396,37.5381216
허리사랑병원,병원,대전,대전광역시 서구 계룡로 618 (괴정동),127.3909445,36.339736
허리편한 병원,병원,경기,경기도 안성시 공도읍 진건중길 9 (),127.1423674,36.9944618
허유재병원,병원,경기,"경기도 고양시 일산동구 중앙로 1317 지하1층~5층,6층 일부, 8층 (장항동)",126.7699649,37.6629311
혁신우리병원,병원,충북,충청북도 진천군 덕산읍 자안로 9-0  3층 301호,,
현대병원,병원,충남,충청남도 아산시 시민로 388 (온천동),127.0009756,36.7831143
현대병원,병원,경북,경상북도 경주시 화랑로 51  (성건동),129.2064576,35.8451006
현대중앙병원,병원,강원,강원도 원주시 상지대길 23 23,127.938888,37.369382
현병원,병원,경기,경기도 부천시 부천로 392 (내동),126.7850379,37.5190822
혜민안과병원,병원,서울,서울특별시 송파구 중대로 122 (가락동),127.1219354,37.4938555
혜성산부인과병원,병원,충남,충청남도 천안시 서북구 미라2길 18-11  (쌍용동),127.130446,36.800844
호남권역재활병원,병원,광주,광주광역시 북구 하서로 590 (본촌동),126.8835815,35.225678
호산여성병원,병원,서울,"서울특별시 강남구 언주로 871 (신사동, 호산병원)",127.0333541,37.5285704
호암병원,병원,충북,충청북도 충주시 예성로 16  (호암동),127.9284321,36.9604046
호원병원,병원,경기,경기도 의정부시 신흥로 145-1 B2-5층 (호원동),127.0433969,37.729034
홍익재활병원,병원,경남,경상남도 창원시 성산구 신촌로134번길 43 (신촌동),128.625025,35.196735
화명일신기독병원(재단법인 한.호기독교선교회),병원,부산,부산광역시 북구 금곡대로 264 (화명동),129.0139448,35.2316451
화사랑병원,병원,경남,경상남도 창원시 의창구 용동로83번안길 3 화사랑메디컬 3-5층 (사림동),128.7005493,35.238864
화성디에스병원,병원,경기,"경기도 화성시 남양읍 시청로160번길 46-13 1,3~8층",126.8257097,37.1992313
화성유일병원,병원,경기,경기도 화성시 남양읍 남양로920번길 6 (),126.8326549,37.217785
화순고려병원,병원,전남,전라남도 화순군 화순읍 충의로 109 (),126.9897418,35.0560876
화순성심병원,병원,전남,전라남도 화순군 화순읍 만연로 31 (),,
화순중앙병원,병원,전남,전라남도 화순군 화순읍 칠충로 101 (),126.9809375,35.0585167
화원연세병원,병원,대구,대구광역시 달성군 화원읍 비슬로 2525 (),,
화인메트로병원,병원,충남,충청남도 천안시 서북구 원두정3길 37  (두정동),127.1371404,36.8335315
화정아동병원,병원,광주,광주광역시 서구 화운로 129 2~5층 (화정동),,
화창한병원,병원,부산,부산광역시 금정구 중앙대로1685번길 12 지하2~6층 (부곡동),,
활기찬병원,병원,경기,"경기도 고양시 덕양구 화중로 50 4,5,6층 (화정동)",126.8307206,37.6316573
횡성대성병원,병원,강원,강원도 횡성군 횡성읍 횡성로 275,127.9799525,37.4784679
효성시티병원,병원,부산,부산광역시 해운대구 해운대로 135 (재송동),129.1214789,35.1852049
휴메디병원,병원,경기,"경기도 남양주시 진접읍 금강로1521번길 1 2,3,4층",127.191922,37.726372
휴병원,병원,부산,"부산광역시 부산진구 가야대로 713 2~8, 10, 11~15층 (당감동)",,
휴앤유병원,병원,경기,경기도 부천시 심곡로10번길 63 휴앤유병원 (송내동),126.7725136,37.4830282
휴엔병원,병원,경기,"경기도 성남시 수정구 산성대로 241 9,10,11,12층 (신흥동)",127.1440896,37.4399478
흥해아동병원,병원,경북,경상북도 포항시 북구 흥해읍 한동로45번길 30-8  3~5층,129.3468213,36.1132418
